1.549999999999999983e-06 1.555263157894736819e-06 1.560526315789473655e-06 1.565789473684210492e-06 1.571052631578947328e-06 1.576315789473684164e-06 1.581578947368421001e-06 1.586842105263157837e-06 1.592105263157894673e-06 1.597368421052631509e-06 1.602631578947368346e-06 1.607894736842105394e-06 1.613157894736842230e-06 1.618421052631579066e-06 1.623684210526315903e-06 1.628947368421052739e-06 1.634210526315789575e-06 1.639473684210526412e-06 1.644736842105263248e-06 1.650000000000000084e-06
4.924924924923915003e-10 5.005005005007025914e-10 5.265265265266019069e-10 5.605605605606005552e-10 5.985985985986488699e-10 6.366366366366971847e-10 6.726726726727206662e-10 7.007007007008565731e-10 7.207207207206813888e-10 7.407407407409297211e-10 7.547547547546800371e-10 7.647647647648042032e-10 7.767767767767414443e-10 7.967967967967780183e-10 8.268268268267270002e-10 8.508508508510249989e-10 8.648648648649870732e-10 8.768768768769243143e-10 8.968968968969608883e-10 9.049049049050602212e-10
1.317317317317517184e-09 1.323323323323379925e-09 1.327327327327429592e-09 1.333333333333504091e-09 1.337337337337553758e-09 1.343343343343416499e-09 1.349349349349490999e-09 1.353353353353540665e-09 1.363363363363664831e-09 1.369369369369315815e-09 1.375375375375390314e-09 1.383383383383489647e-09 1.387387387387539314e-09 1.397397397397663480e-09 1.399399399399476555e-09 1.413413413413650387e-09 1.409409409409600721e-09 1.427427427427612462e-09 1.429429429429637295e-09 1.437437437437524869e-09
