1.460000E+3	7.436577E-5
1.460019E+3	7.436577E-5
1.460038E+3	7.450057E-5
1.460057E+3	7.409616E-5
1.460075E+3	7.436577E-5
1.460094E+3	7.382655E-5
1.460113E+3	7.382655E-5
1.460132E+3	7.369175E-5
1.460151E+3	7.436577E-5
1.460170E+3	7.396135E-5
1.460188E+3	7.342214E-5
1.460207E+3	7.288292E-5
1.460226E+3	7.355694E-5
1.460245E+3	7.423096E-5
1.460264E+3	7.423096E-5
1.460283E+3	7.382655E-5
1.460301E+3	7.328733E-5
1.460320E+3	7.382655E-5
1.460339E+3	7.369175E-5
1.460358E+3	7.355694E-5
1.460377E+3	7.409616E-5
1.460396E+3	7.396135E-5
1.460414E+3	7.409616E-5
1.460433E+3	7.409616E-5
1.460452E+3	7.423096E-5
1.460471E+3	7.463538E-5
1.460490E+3	7.490498E-5
1.460508E+3	7.436577E-5
1.460527E+3	7.396135E-5
1.460546E+3	7.342214E-5
1.460565E+3	7.409616E-5
1.460584E+3	7.342214E-5
1.460603E+3	7.382655E-5
1.460621E+3	7.342214E-5
1.460640E+3	7.315253E-5
1.460659E+3	7.315253E-5
1.460678E+3	7.409616E-5
1.460697E+3	7.315253E-5
1.460716E+3	7.274812E-5
1.460734E+3	7.355694E-5
1.460753E+3	7.382655E-5
1.460772E+3	7.355694E-5
1.460791E+3	7.423096E-5
1.460810E+3	7.436577E-5
1.460829E+3	7.436577E-5
1.460847E+3	7.490498E-5
1.460866E+3	7.450057E-5
1.460885E+3	7.409616E-5
1.460904E+3	7.409616E-5
1.460923E+3	7.450057E-5
1.460942E+3	7.423096E-5
1.460960E+3	7.409616E-5
1.460979E+3	7.477018E-5
1.460998E+3	7.423096E-5
1.461017E+3	7.342214E-5
1.461036E+3	7.355694E-5
1.461054E+3	7.450057E-5
1.461073E+3	7.396135E-5
1.461092E+3	7.423096E-5
1.461111E+3	7.342214E-5
1.461130E+3	7.328733E-5
1.461149E+3	7.315253E-5
1.461167E+3	7.450057E-5
1.461186E+3	7.018684E-5
1.461205E+3	7.342214E-5
1.461224E+3	6.749075E-5
1.461243E+3	7.355694E-5
1.461262E+3	6.708634E-5
1.461280E+3	7.274812E-5
1.461299E+3	6.829958E-5
1.461318E+3	7.207410E-5
1.461337E+3	6.546869E-5
1.461356E+3	7.126527E-5
1.461375E+3	6.883879E-5
