6.452506E-7	-2.438250E-8	9.984566E-2
6.344662E-7	-2.438250E-8	9.729330E-2
6.142456E-7	2.531916E-9	8.963622E-2
6.034612E-7	-2.438250E-8	9.984566E-2
6.290740E-7	2.531916E-9	9.218858E-2
6.317701E-7	1.598913E-8	8.963622E-2
6.452506E-7	4.290355E-8	8.708386E-2
6.209858E-7	1.598913E-8	9.218858E-2
6.142456E-7	2.944634E-8	8.453150E-2
6.155936E-7	2.944634E-8	8.708386E-2
6.034612E-7	2.531916E-9	9.218858E-2
6.142456E-7	2.531916E-9	9.474094E-2
6.155936E-7	2.531916E-9	9.474094E-2
5.953730E-7	2.531916E-9	9.218858E-2
6.479466E-7	-1.092529E-8	9.218858E-2
6.128975E-7	-2.438250E-8	9.729330E-2
6.722114E-7	-2.438250E-8	9.218858E-2
6.371623E-7	-2.438250E-8	9.218858E-2
6.371623E-7	2.531916E-9	9.474094E-2
6.088534E-7	2.531916E-9	9.218858E-2
6.371623E-7	1.598913E-8	9.218858E-2
6.492947E-7	4.290355E-8	8.963622E-2
6.358143E-7	2.944634E-8	8.963622E-2
6.681673E-7	2.944634E-8	8.708386E-2
6.196377E-7	1.598913E-8	9.218858E-2
5.940249E-7	2.944634E-8	8.708386E-2
6.196377E-7	2.531916E-9	9.218858E-2
6.479466E-7	2.531916E-9	9.218858E-2
6.519908E-7	2.531916E-9	9.218858E-2
6.250299E-7	2.531916E-9	9.218858E-2
6.034612E-7	-2.438250E-8	9.984566E-2
6.155936E-7	-3.783971E-8	9.984566E-2
6.304221E-7	-2.438250E-8	9.218858E-2
6.627751E-7	2.531916E-9	9.218858E-2
6.479466E-7	2.531916E-9	9.218858E-2
6.277260E-7	2.944634E-8	8.708386E-2
6.007651E-7	2.531916E-9	9.218858E-2
5.926769E-7	4.290355E-8	8.453150E-2
6.021132E-7	2.944634E-8	8.963622E-2
6.317701E-7	1.598913E-8	8.453150E-2
6.277260E-7	-1.092529E-8	8.708386E-2
6.048093E-7	2.531916E-9	9.218858E-2
5.967210E-7	-3.783971E-8	9.474094E-2
6.128975E-7	2.531916E-9	8.963622E-2
6.600790E-7	-2.438250E-8	9.729330E-2
6.627751E-7	-3.783971E-8	9.984566E-2
6.681673E-7	2.531916E-9	9.218858E-2
6.749075E-7	1.598913E-8	9.729330E-2
6.789516E-7	1.598913E-8	9.218858E-2
6.870399E-7	2.531916E-9	9.218858E-2
7.126527E-7	1.598913E-8	9.218858E-2
7.018684E-7	2.944634E-8	8.708386E-2
6.007651E-7	2.944634E-8	8.708386E-2
6.048093E-7	2.531916E-9	9.218858E-2
5.980691E-7	2.944634E-8	8.708386E-2
6.371623E-7	2.531916E-9	9.218858E-2
6.277260E-7	2.531916E-9	8.963622E-2
6.304221E-7	-3.783971E-8	9.729330E-2
6.169417E-7	-3.783971E-8	9.984566E-2
5.913288E-7	-2.438250E-8	9.984566E-2
6.425545E-7	-2.438250E-8	9.729330E-2
6.250299E-7	1.598913E-8	9.218858E-2
6.304221E-7	-2.438250E-8	9.984566E-2
6.061573E-7	1.598913E-8	9.474094E-2
6.277260E-7	-2.438250E-8	9.729330E-2
6.115495E-7	-2.438250E-8	9.984566E-2
6.209858E-7	-2.438250E-8	9.729330E-2
6.492947E-7	-2.438250E-8	9.984566E-2
6.290740E-7	2.531916E-9	9.218858E-2
6.182897E-7	2.531916E-9	9.218858E-2
5.994171E-7	2.944634E-8	8.963622E-2
6.371623E-7	2.944634E-8	9.218858E-2
6.465986E-7	2.944634E-8	8.453150E-2
6.546869E-7	4.290355E-8	8.963622E-2
6.479466E-7	2.944634E-8	8.708386E-2
6.371623E-7	2.944634E-8	8.453150E-2
6.169417E-7	4.290355E-8	8.708386E-2
6.317701E-7	2.531916E-9	8.708386E-2
6.749075E-7	2.531916E-9	8.708386E-2
6.695153E-7	2.531916E-9	9.218858E-2
6.452506E-7	2.531916E-9	9.218858E-2
6.142456E-7	-2.438250E-8	9.218858E-2
6.425545E-7	-3.783971E-8	9.474094E-2
6.304221E-7	2.531916E-9	8.963622E-2
6.681673E-7	-3.783971E-8	9.984566E-2
6.479466E-7	-2.438250E-8	9.984566E-2
6.209858E-7	-2.438250E-8	9.984566E-2
6.088534E-7	2.531916E-9	9.984566E-2
6.209858E-7	-3.783971E-8	9.729330E-2
6.829958E-7	1.598913E-8	9.218858E-2
6.681673E-7	-2.438250E-8	9.218858E-2
6.425545E-7	2.531916E-9	9.474094E-2
6.128975E-7	2.531916E-9	9.218858E-2
6.061573E-7	2.944634E-8	9.474094E-2
6.088534E-7	2.531916E-9	9.218858E-2
6.519908E-7	2.944634E-8	8.708386E-2
6.668192E-7	2.944634E-8	9.218858E-2
6.304221E-7	2.944634E-8	8.708386E-2
6.250299E-7	4.290355E-8	8.708386E-2
6.439025E-7	2.531916E-9	8.708386E-2
6.856918E-7	2.944634E-8	8.453150E-2
6.735595E-7	2.531916E-9	9.474094E-2
6.722114E-7	2.531916E-9	8.963622E-2
6.425545E-7	2.531916E-9	9.218858E-2
6.506427E-7	2.531916E-9	9.218858E-2
6.614271E-7	-2.438250E-8	8.963622E-2
7.032164E-7	2.531916E-9	9.218858E-2
7.086086E-7	-2.438250E-8	9.729330E-2
