1.498000000000000100e-06 1.498104104104104120e-06 1.498208208208208353e-06 1.498312312312312374e-06 1.498416416416416606e-06 1.498520520520520627e-06 1.498624624624624648e-06 1.498728728728728880e-06 1.498832832832832901e-06 1.498936936936937134e-06 1.499041041041041154e-06 1.499145145145145175e-06 1.499249249249249408e-06 1.499353353353353428e-06 1.499457457457457661e-06 1.499561561561561682e-06 1.499665665665665703e-06 1.499769769769769935e-06 1.499873873873873956e-06 1.499977977977977977e-06 1.500082082082082209e-06 1.500186186186186230e-06 1.500290290290290462e-06 1.500394394394394483e-06 1.500498498498498504e-06 1.500602602602602737e-06 1.500706706706706757e-06 1.500810810810810990e-06 1.500914914914915011e-06 1.501019019019019031e-06 1.501123123123123264e-06 1.501227227227227285e-06 1.501331331331331517e-06 1.501435435435435538e-06 1.501539539539539559e-06 1.501643643643643791e-06 1.501747747747747812e-06 1.501851851851852045e-06 1.501955955955956065e-06 1.502060060060060086e-06 1.502164164164164319e-06 1.502268268268268340e-06 1.502372372372372572e-06 1.502476476476476593e-06 1.502580580580580614e-06 1.502684684684684846e-06 1.502788788788788867e-06 1.502892892892892888e-06 1.502996996996997120e-06 1.503101101101101141e-06 1.503205205205205374e-06 1.503309309309309394e-06 1.503413413413413415e-06 1.503517517517517648e-06 1.503621621621621668e-06 1.503725725725725901e-06 1.503829829829829922e-06 1.503933933933933943e-06 1.504038038038038175e-06 1.504142142142142196e-06 1.504246246246246428e-06 1.504350350350350449e-06 1.504454454454454470e-06 1.504558558558558702e-06 1.504662662662662723e-06 1.504766766766766956e-06 1.504870870870870977e-06 1.504974974974974997e-06 1.505079079079079230e-06 1.505183183183183251e-06 1.505287287287287483e-06 1.505391391391391504e-06 1.505495495495495525e-06 1.505599599599599757e-06 1.505703703703703778e-06 1.505807807807807799e-06 1.505911911911912031e-06 1.506016016016016052e-06 1.506120120120120285e-06 1.506224224224224305e-06 1.506328328328328326e-06 1.506432432432432559e-06 1.506536536536536580e-06 1.506640640640640812e-06 1.506744744744744833e-06 1.506848848848848854e-06 1.506952952952953086e-06 1.507057057057057107e-06 1.507161161161161340e-06 1.507265265265265360e-06 1.507369369369369381e-06 1.507473473473473614e-06 1.507577577577577634e-06 1.507681681681681867e-06 1.507785785785785888e-06 1.507889889889889908e-06 1.507993993993994141e-06 1.508098098098098162e-06 1.508202202202202394e-06 1.508306306306306415e-06 1.508410410410410436e-06 1.508514514514514668e-06 1.508618618618618689e-06 1.508722722722722922e-06 1.508826826826826943e-06 1.508930930930930963e-06 1.509035035035035196e-06 1.509139139139139217e-06 1.509243243243243237e-06 1.509347347347347470e-06 1.509451451451451491e-06 1.509555555555555723e-06 1.509659659659659744e-06 1.509763763763763765e-06 1.509867867867867997e-06 1.509971971971972018e-06 1.510076076076076251e-06 1.510180180180180271e-06 1.510284284284284292e-06 1.510388388388388525e-06 1.510492492492492546e-06 1.510596596596596778e-06 1.510700700700700799e-06 1.510804804804804820e-06 1.510908908908909052e-06 1.511013013013013073e-06 1.511117117117117305e-06 1.511221221221221326e-06 1.511325325325325347e-06 1.511429429429429580e-06 1.511533533533533600e-06 1.511637637637637833e-06 1.511741741741741854e-06 1.511845845845845874e-06 1.511949949949950107e-06 1.512054054054054128e-06 1.512158158158158149e-06 1.512262262262262381e-06 1.512366366366366402e-06 1.512470470470470634e-06 1.512574574574574655e-06 1.512678678678678676e-06 1.512782782782782908e-06 1.512886886886886929e-06 1.512990990990991162e-06 1.513095095095095183e-06 1.513199199199199203e-06 1.513303303303303436e-06 1.513407407407407457e-06 1.513511511511511689e-06 1.513615615615615710e-06 1.513719719719719731e-06 1.513823823823823963e-06 1.513927927927927984e-06 1.514032032032032217e-06 1.514136136136136237e-06 1.514240240240240258e-06 1.514344344344344491e-06 1.514448448448448511e-06 1.514552552552552744e-06 1.514656656656656765e-06 1.514760760760760786e-06 1.514864864864865018e-06 1.514968968968969039e-06 1.515073073073073271e-06 1.515177177177177292e-06 1.515281281281281313e-06 1.515385385385385545e-06 1.515489489489489566e-06 1.515593593593593587e-06 1.515697697697697820e-06 1.515801801801801840e-06 1.515905905905906073e-06 1.516010010010010094e-06 1.516114114114114114e-06 1.516218218218218347e-06 1.516322322322322368e-06 1.516426426426426600e-06 1.516530530530530621e-06 1.516634634634634642e-06 1.516738738738738874e-06 1.516842842842842895e-06 1.516946946946947128e-06 1.517051051051051148e-06 1.517155155155155169e-06 1.517259259259259402e-06 1.517363363363363423e-06 1.517467467467467655e-06 1.517571571571571676e-06 1.517675675675675697e-06 1.517779779779779929e-06 1.517883883883883950e-06 1.517987987987988183e-06 1.518092092092092203e-06 1.518196196196196224e-06 1.518300300300300457e-06 1.518404404404404477e-06 1.518508508508508498e-06 1.518612612612612731e-06 1.518716716716716751e-06 1.518820820820820984e-06 1.518924924924925005e-06 1.519029029029029026e-06 1.519133133133133258e-06 1.519237237237237279e-06 1.519341341341341511e-06 1.519445445445445532e-06 1.519549549549549553e-06 1.519653653653653786e-06 1.519757757757757806e-06 1.519861861861862039e-06 1.519965965965966060e-06 1.520070070070070080e-06 1.520174174174174313e-06 1.520278278278278334e-06 1.520382382382382566e-06 1.520486486486486587e-06 1.520590590590590608e-06 1.520694694694694840e-06 1.520798798798798861e-06 1.520902902902903094e-06 1.521007007007007114e-06 1.521111111111111135e-06 1.521215215215215368e-06 1.521319319319319389e-06 1.521423423423423621e-06 1.521527527527527642e-06 1.521631631631631663e-06 1.521735735735735895e-06 1.521839839839839916e-06 1.521943943943943937e-06 1.522048048048048169e-06 1.522152152152152190e-06 1.522256256256256423e-06 1.522360360360360443e-06 1.522464464464464464e-06 1.522568568568568697e-06 1.522672672672672717e-06 1.522776776776776950e-06 1.522880880880880971e-06 1.522984984984984992e-06 1.523089089089089224e-06 1.523193193193193245e-06 1.523297297297297477e-06 1.523401401401401498e-06 1.523505505505505519e-06 1.523609609609609751e-06 1.523713713713713772e-06 1.523817817817818005e-06 1.523921921921922026e-06 1.524026026026026046e-06 1.524130130130130279e-06 1.524234234234234300e-06 1.524338338338338532e-06 1.524442442442442553e-06 1.524546546546546574e-06 1.524650650650650806e-06 1.524754754754754827e-06 1.524858858858858848e-06 1.524962962962963080e-06 1.525067067067067101e-06 1.525171171171171334e-06 1.525275275275275354e-06 1.525379379379379375e-06 1.525483483483483608e-06 1.525587587587587629e-06 1.525691691691691861e-06 1.525795795795795882e-06 1.525899899899899903e-06 1.526004004004004135e-06 1.526108108108108156e-06 1.526212212212212389e-06 1.526316316316316409e-06 1.526420420420420430e-06 1.526524524524524663e-06 1.526628628628628683e-06 1.526732732732732916e-06 1.526836836836836937e-06 1.526940940940940957e-06 1.527045045045045190e-06 1.527149149149149211e-06 1.527253253253253443e-06 1.527357357357357464e-06 1.527461461461461485e-06 1.527565565565565717e-06 1.527669669669669738e-06 1.527773773773773971e-06 1.527877877877877992e-06 1.527981981981982012e-06 1.528086086086086245e-06 1.528190190190190266e-06 1.528294294294294286e-06 1.528398398398398519e-06 1.528502502502502540e-06 1.528606606606606772e-06 1.528710710710710793e-06 1.528814814814814814e-06 1.528918918918919046e-06 1.529023023023023067e-06 1.529127127127127300e-06 1.529231231231231320e-06 1.529335335335335341e-06 1.529439439439439574e-06 1.529543543543543595e-06 1.529647647647647827e-06 1.529751751751751848e-06 1.529855855855855869e-06 1.529959959959960101e-06 1.530064064064064122e-06 1.530168168168168354e-06 1.530272272272272375e-06 1.530376376376376396e-06 1.530480480480480629e-06 1.530584584584584649e-06 1.530688688688688882e-06 1.530792792792792903e-06 1.530896896896896923e-06 1.531001001001001156e-06 1.531105105105105177e-06 1.531209209209209198e-06 1.531313313313313430e-06 1.531417417417417451e-06 1.531521521521521683e-06 1.531625625625625704e-06 1.531729729729729725e-06 1.531833833833833957e-06 1.531937937937937978e-06 1.532042042042042211e-06 1.532146146146146232e-06 1.532250250250250252e-06 1.532354354354354485e-06 1.532458458458458506e-06 1.532562562562562738e-06 1.532666666666666759e-06 1.532770770770770780e-06 1.532874874874875012e-06 1.532978978978979033e-06 1.533083083083083266e-06 1.533187187187187286e-06 1.533291291291291307e-06 1.533395395395395540e-06 1.533499499499499560e-06 1.533603603603603793e-06 1.533707707707707814e-06 1.533811811811811835e-06 1.533915915915916067e-06 1.534020020020020088e-06 1.534124124124124320e-06 1.534228228228228341e-06 1.534332332332332362e-06 1.534436436436436594e-06 1.534540540540540615e-06 1.534644644644644636e-06 1.534748748748748869e-06 1.534852852852852889e-06 1.534956956956957122e-06 1.535061061061061143e-06 1.535165165165165163e-06 1.535269269269269396e-06 1.535373373373373417e-06 1.535477477477477649e-06 1.535581581581581670e-06 1.535685685685685691e-06 1.535789789789789923e-06 1.535893893893893944e-06 1.535997997997998177e-06 1.536102102102102197e-06 1.536206206206206218e-06 1.536310310310310451e-06 1.536414414414414472e-06 1.536518518518518704e-06 1.536622622622622725e-06 1.536726726726726746e-06 1.536830830830830978e-06 1.536934934934934999e-06 1.537039039039039020e-06 1.537143143143143252e-06 1.537247247247247273e-06 1.537351351351351506e-06 1.537455455455455526e-06 1.537559559559559547e-06 1.537663663663663780e-06 1.537767767767767800e-06 1.537871871871872033e-06 1.537975975975976054e-06 1.538080080080080075e-06 1.538184184184184307e-06 1.538288288288288328e-06 1.538392392392392560e-06 1.538496496496496581e-06 1.538600600600600602e-06 1.538704704704704835e-06 1.538808808808808855e-06 1.538912912912913088e-06 1.539017017017017109e-06 1.539121121121121129e-06 1.539225225225225362e-06 1.539329329329329383e-06 1.539433433433433615e-06 1.539537537537537636e-06 1.539641641641641657e-06 1.539745745745745889e-06 1.539849849849849910e-06 1.539953953953954143e-06 1.540058058058058163e-06 1.540162162162162184e-06 1.540266266266266417e-06 1.540370370370370438e-06 1.540474474474474670e-06 1.540578578578578691e-06 1.540682682682682712e-06 1.540786786786786944e-06 1.540890890890890965e-06 1.540994994994994986e-06 1.541099099099099218e-06 1.541203203203203239e-06 1.541307307307307472e-06 1.541411411411411492e-06 1.541515515515515513e-06 1.541619619619619746e-06 1.541723723723723766e-06 1.541827827827827999e-06 1.541931931931932020e-06 1.542036036036036041e-06 1.542140140140140273e-06 1.542244244244244294e-06 1.542348348348348526e-06 1.542452452452452547e-06 1.542556556556556568e-06 1.542660660660660800e-06 1.542764764764764821e-06 1.542868868868869054e-06 1.542972972972973075e-06 1.543077077077077095e-06 1.543181181181181328e-06 1.543285285285285349e-06 1.543389389389389369e-06 1.543493493493493602e-06 1.543597597597597623e-06 1.543701701701701855e-06 1.543805805805805876e-06 1.543909909909909897e-06 1.544014014014014129e-06 1.544118118118118150e-06 1.544222222222222383e-06 1.544326326326326403e-06 1.544430430430430424e-06 1.544534534534534657e-06 1.544638638638638678e-06 1.544742742742742910e-06 1.544846846846846931e-06 1.544950950950950952e-06 1.545055055055055184e-06 1.545159159159159205e-06 1.545263263263263438e-06 1.545367367367367458e-06 1.545471471471471479e-06 1.545575575575575712e-06 1.545679679679679732e-06 1.545783783783783965e-06 1.545887887887887986e-06 1.545991991991992006e-06 1.546096096096096239e-06 1.546200200200200260e-06 1.546304304304304492e-06 1.546408408408408513e-06 1.546512512512512534e-06 1.546616616616616766e-06 1.546720720720720787e-06 1.546824824824825020e-06 1.546928928928929041e-06 1.547033033033033061e-06 1.547137137137137294e-06 1.547241241241241315e-06 1.547345345345345335e-06 1.547449449449449568e-06 1.547553553553553589e-06 1.547657657657657821e-06 1.547761761761761842e-06 1.547865865865865863e-06 1.547969969969970095e-06 1.548074074074074116e-06 1.548178178178178349e-06 1.548282282282282369e-06 1.548386386386386390e-06 1.548490490490490623e-06 1.548594594594594644e-06 1.548698698698698876e-06 1.548802802802802897e-06 1.548906906906906918e-06 1.549011011011011150e-06 1.549115115115115171e-06 1.549219219219219403e-06 1.549323323323323424e-06 1.549427427427427445e-06 1.549531531531531678e-06 1.549635635635635698e-06 1.549739739739739719e-06 1.549843843843843952e-06 1.549947947947947972e-06 1.550052052052052205e-06 1.550156156156156226e-06 1.550260260260260247e-06 1.550364364364364479e-06 1.550468468468468500e-06 1.550572572572572732e-06 1.550676676676676753e-06 1.550780780780780774e-06 1.550884884884885006e-06 1.550988988988989027e-06 1.551093093093093260e-06 1.551197197197197281e-06 1.551301301301301301e-06 1.551405405405405534e-06 1.551509509509509555e-06 1.551613613613613787e-06 1.551717717717717808e-06 1.551821821821821829e-06 1.551925925925926061e-06 1.552030030030030082e-06 1.552134134134134315e-06 1.552238238238238335e-06 1.552342342342342356e-06 1.552446446446446589e-06 1.552550550550550609e-06 1.552654654654654842e-06 1.552758758758758863e-06 1.552862862862862884e-06 1.552966966966967116e-06 1.553071071071071137e-06 1.553175175175175369e-06 1.553279279279279390e-06 1.553383383383383411e-06 1.553487487487487643e-06 1.553591591591591664e-06 1.553695695695695685e-06 1.553799799799799918e-06 1.553903903903903938e-06 1.554008008008008171e-06 1.554112112112112192e-06 1.554216216216216212e-06 1.554320320320320445e-06 1.554424424424424466e-06 1.554528528528528698e-06 1.554632632632632719e-06 1.554736736736736740e-06 1.554840840840840972e-06 1.554944944944944993e-06 1.555049049049049226e-06 1.555153153153153246e-06 1.555257257257257267e-06 1.555361361361361500e-06 1.555465465465465521e-06 1.555569569569569753e-06 1.555673673673673774e-06 1.555777777777777795e-06 1.555881881881882027e-06 1.555985985985986048e-06 1.556090090090090069e-06 1.556194194194194301e-06 1.556298298298298322e-06 1.556402402402402555e-06 1.556506506506506575e-06 1.556610610610610596e-06 1.556714714714714829e-06 1.556818818818818849e-06 1.556922922922923082e-06 1.557027027027027103e-06 1.557131131131131124e-06 1.557235235235235356e-06 1.557339339339339377e-06 1.557443443443443609e-06 1.557547547547547630e-06 1.557651651651651651e-06 1.557755755755755884e-06 1.557859859859859904e-06 1.557963963963964137e-06 1.558068068068068158e-06 1.558172172172172178e-06 1.558276276276276411e-06 1.558380380380380432e-06 1.558484484484484664e-06 1.558588588588588685e-06 1.558692692692692706e-06 1.558796796796796938e-06 1.558900900900900959e-06 1.559005005005005192e-06 1.559109109109109212e-06 1.559213213213213233e-06 1.559317317317317466e-06 1.559421421421421487e-06 1.559525525525525719e-06 1.559629629629629740e-06 1.559733733733733761e-06 1.559837837837837993e-06 1.559941941941942014e-06 1.560046046046046035e-06 1.560150150150150267e-06 1.560254254254254288e-06 1.560358358358358521e-06 1.560462462462462541e-06 1.560566566566566562e-06 1.560670670670670795e-06 1.560774774774774815e-06 1.560878878878879048e-06 1.560982982982983069e-06 1.561087087087087090e-06 1.561191191191191322e-06 1.561295295295295343e-06 1.561399399399399575e-06 1.561503503503503596e-06 1.561607607607607617e-06 1.561711711711711849e-06 1.561815815815815870e-06 1.561919919919919891e-06 1.562024024024024124e-06 1.562128128128128144e-06 1.562232232232232377e-06 1.562336336336336398e-06 1.562440440440440418e-06 1.562544544544544651e-06 1.562648648648648672e-06 1.562752752752752904e-06 1.562856856856856925e-06 1.562960960960960946e-06 1.563065065065065178e-06 1.563169169169169199e-06 1.563273273273273432e-06 1.563377377377377452e-06 1.563481481481481473e-06 1.563585585585585706e-06 1.563689689689689727e-06 1.563793793793793959e-06 1.563897897897897980e-06 1.564002002002002001e-06 1.564106106106106233e-06 1.564210210210210254e-06 1.564314314314314486e-06 1.564418418418418507e-06 1.564522522522522528e-06 1.564626626626626761e-06 1.564730730730730781e-06 1.564834834834835014e-06 1.564938938938939035e-06 1.565043043043043055e-06 1.565147147147147288e-06 1.565251251251251309e-06 1.565355355355355541e-06 1.565459459459459562e-06 1.565563563563563583e-06 1.565667667667667815e-06 1.565771771771771836e-06 1.565875875875876069e-06 1.565979979979980089e-06 1.566084084084084110e-06 1.566188188188188343e-06 1.566292292292292364e-06 1.566396396396396384e-06 1.566500500500500617e-06 1.566604604604604638e-06 1.566708708708708870e-06 1.566812812812812891e-06 1.566916916916916912e-06 1.567021021021021144e-06 1.567125125125125165e-06 1.567229229229229398e-06 1.567333333333333418e-06 1.567437437437437439e-06 1.567541541541541672e-06 1.567645645645645692e-06 1.567749749749749925e-06 1.567853853853853946e-06 1.567957957957957967e-06 1.568062062062062199e-06 1.568166166166166220e-06 1.568270270270270241e-06 1.568374374374374473e-06 1.568478478478478494e-06 1.568582582582582727e-06 1.568686686686686747e-06 1.568790790790790768e-06 1.568894894894895001e-06 1.568998998998999021e-06 1.569103103103103254e-06 1.569207207207207275e-06 1.569311311311311295e-06 1.569415415415415528e-06 1.569519519519519549e-06 1.569623623623623781e-06 1.569727727727727802e-06 1.569831831831831823e-06 1.569935935935936055e-06 1.570040040040040076e-06 1.570144144144144309e-06 1.570248248248248330e-06 1.570352352352352350e-06 1.570456456456456583e-06 1.570560560560560604e-06 1.570664664664664836e-06 1.570768768768768857e-06 1.570872872872872878e-06 1.570976976976977110e-06 1.571081081081081131e-06 1.571185185185185364e-06 1.571289289289289384e-06 1.571393393393393405e-06 1.571497497497497638e-06 1.571601601601601658e-06 1.571705705705705891e-06 1.571809809809809912e-06 1.571913913913913933e-06 1.572018018018018165e-06 1.572122122122122186e-06 1.572226226226226418e-06 1.572330330330330439e-06 1.572434434434434460e-06 1.572538538538538692e-06 1.572642642642642713e-06 1.572746746746746734e-06 1.572850850850850967e-06 1.572954954954954987e-06 1.573059059059059220e-06 1.573163163163163241e-06 1.573267267267267261e-06 1.573371371371371494e-06 1.573475475475475515e-06 1.573579579579579747e-06 1.573683683683683768e-06 1.573787787787787789e-06 1.573891891891892021e-06 1.573995995995996042e-06 1.574100100100100275e-06 1.574204204204204295e-06 1.574308308308308316e-06 1.574412412412412549e-06 1.574516516516516570e-06 1.574620620620620590e-06 1.574724724724724823e-06 1.574828828828828844e-06 1.574932932932933076e-06 1.575037037037037097e-06 1.575141141141141118e-06 1.575245245245245350e-06 1.575349349349349371e-06 1.575453453453453604e-06 1.575557557557557624e-06 1.575661661661661645e-06 1.575765765765765878e-06 1.575869869869869898e-06 1.575973973973974131e-06 1.576078078078078152e-06 1.576182182182182173e-06 1.576286286286286405e-06 1.576390390390390426e-06 1.576494494494494658e-06 1.576598598598598679e-06 1.576702702702702700e-06 1.576806806806806933e-06 1.576910910910910953e-06 1.577015015015015186e-06 1.577119119119119207e-06 1.577223223223223227e-06 1.577327327327327460e-06 1.577431431431431481e-06 1.577535535535535713e-06 1.577639639639639734e-06 1.577743743743743755e-06 1.577847847847847987e-06 1.577951951951952008e-06 1.578056056056056241e-06 1.578160160160160261e-06 1.578264264264264282e-06 1.578368368368368515e-06 1.578472472472472536e-06 1.578576576576576768e-06 1.578680680680680789e-06 1.578784784784784810e-06 1.578888888888889042e-06 1.578992992992993063e-06 1.579097097097097084e-06 1.579201201201201316e-06 1.579305305305305337e-06 1.579409409409409570e-06 1.579513513513513590e-06 1.579617617617617611e-06 1.579721721721721844e-06 1.579825825825825864e-06 1.579929929929930097e-06 1.580034034034034118e-06 1.580138138138138139e-06 1.580242242242242371e-06 1.580346346346346392e-06 1.580450450450450624e-06 1.580554554554554645e-06 1.580658658658658666e-06 1.580762762762762898e-06 1.580866866866866919e-06 1.580970970970970940e-06 1.581075075075075173e-06 1.581179179179179193e-06 1.581283283283283426e-06 1.581387387387387447e-06 1.581491491491491467e-06 1.581595595595595700e-06 1.581699699699699721e-06 1.581803803803803953e-06 1.581907907907907974e-06 1.582012012012011995e-06 1.582116116116116227e-06 1.582220220220220248e-06 1.582324324324324481e-06 1.582428428428428501e-06 1.582532532532532522e-06 1.582636636636636755e-06 1.582740740740740776e-06 1.582844844844845008e-06 1.582948948948949029e-06 1.583053053053053050e-06 1.583157157157157282e-06 1.583261261261261303e-06 1.583365365365365535e-06 1.583469469469469556e-06 1.583573573573573577e-06 1.583677677677677810e-06 1.583781781781781830e-06 1.583885885885886063e-06 1.583989989989990084e-06 1.584094094094094104e-06 1.584198198198198337e-06 1.584302302302302358e-06 1.584406406406406590e-06 1.584510510510510611e-06 1.584614614614614632e-06 1.584718718718718864e-06 1.584822822822822885e-06 1.584926926926926906e-06 1.585031031031031138e-06 1.585135135135135159e-06 1.585239239239239392e-06 1.585343343343343413e-06 1.585447447447447433e-06 1.585551551551551666e-06 1.585655655655655687e-06 1.585759759759759919e-06 1.585863863863863940e-06 1.585967967967967961e-06 1.586072072072072193e-06 1.586176176176176214e-06 1.586280280280280447e-06 1.586384384384384467e-06 1.586488488488488488e-06 1.586592592592592721e-06 1.586696696696696741e-06 1.586800800800800974e-06 1.586904904904904995e-06 1.587009009009009016e-06 1.587113113113113248e-06 1.587217217217217269e-06 1.587321321321321290e-06 1.587425425425425522e-06 1.587529529529529543e-06 1.587633633633633776e-06 1.587737737737737796e-06 1.587841841841841817e-06 1.587945945945946050e-06 1.588050050050050070e-06 1.588154154154154303e-06 1.588258258258258324e-06 1.588362362362362344e-06 1.588466466466466577e-06 1.588570570570570598e-06 1.588674674674674830e-06 1.588778778778778851e-06 1.588882882882882872e-06 1.588986986986987104e-06 1.589091091091091125e-06 1.589195195195195358e-06 1.589299299299299379e-06 1.589403403403403399e-06 1.589507507507507632e-06 1.589611611611611653e-06 1.589715715715715885e-06 1.589819819819819906e-06 1.589923923923923927e-06 1.590028028028028159e-06 1.590132132132132180e-06 1.590236236236236413e-06 1.590340340340340433e-06 1.590444444444444454e-06 1.590548548548548687e-06 1.590652652652652707e-06 1.590756756756756940e-06 1.590860860860860961e-06 1.590964964964964982e-06 1.591069069069069214e-06 1.591173173173173235e-06 1.591277277277277256e-06 1.591381381381381488e-06 1.591485485485485509e-06 1.591589589589589741e-06 1.591693693693693762e-06 1.591797797797797783e-06 1.591901901901902016e-06 1.592006006006006036e-06 1.592110110110110269e-06 1.592214214214214290e-06 1.592318318318318310e-06 1.592422422422422543e-06 1.592526526526526564e-06 1.592630630630630796e-06 1.592734734734734817e-06 1.592838838838838838e-06 1.592942942942943070e-06 1.593047047047047091e-06 1.593151151151151324e-06 1.593255255255255344e-06 1.593359359359359365e-06 1.593463463463463598e-06 1.593567567567567619e-06 1.593671671671671639e-06 1.593775775775775872e-06 1.593879879879879893e-06 1.593983983983984125e-06 1.594088088088088146e-06 1.594192192192192167e-06 1.594296296296296399e-06 1.594400400400400420e-06 1.594504504504504653e-06 1.594608608608608673e-06 1.594712712712712694e-06 1.594816816816816927e-06 1.594920920920920947e-06 1.595025025025025180e-06 1.595129129129129201e-06 1.595233233233233222e-06 1.595337337337337454e-06 1.595441441441441475e-06 1.595545545545545707e-06 1.595649649649649728e-06 1.595753753753753749e-06 1.595857857857857982e-06 1.595961961961962002e-06 1.596066066066066235e-06 1.596170170170170256e-06 1.596274274274274276e-06 1.596378378378378509e-06 1.596482482482482530e-06 1.596586586586586762e-06 1.596690690690690783e-06 1.596794794794794804e-06 1.596898898898899036e-06 1.597003003003003057e-06 1.597107107107107290e-06 1.597211211211211310e-06 1.597315315315315331e-06 1.597419419419419564e-06 1.597523523523523585e-06 1.597627627627627605e-06 1.597731731731731838e-06 1.597835835835835859e-06 1.597939939939940091e-06 1.598044044044044112e-06 1.598148148148148133e-06 1.598252252252252365e-06 1.598356356356356386e-06 1.598460460460460619e-06 1.598564564564564639e-06 1.598668668668668660e-06 1.598772772772772893e-06 1.598876876876876913e-06 1.598980980980981146e-06 1.599085085085085167e-06 1.599189189189189188e-06 1.599293293293293420e-06 1.599397397397397441e-06 1.599501501501501673e-06 1.599605605605605694e-06 1.599709709709709715e-06 1.599813813813813947e-06 1.599917917917917968e-06 1.600022022022021989e-06 1.600126126126126222e-06 1.600230230230230242e-06 1.600334334334334475e-06 1.600438438438438496e-06 1.600542542542542516e-06 1.600646646646646749e-06 1.600750750750750770e-06 1.600854854854855002e-06 1.600958958958959023e-06 1.601063063063063044e-06 1.601167167167167276e-06 1.601271271271271297e-06 1.601375375375375530e-06 1.601479479479479550e-06 1.601583583583583571e-06 1.601687687687687804e-06 1.601791791791791825e-06 1.601895895895896057e-06 1.602000000000000078e-06
